Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
1465,chapin_dfss_providers_2011_070212.csv,CHICAGO COMMONS ASSOCIATION TAYLOR CENTER FOR NEW EXPERIENCES,1633 N HAMLIN ,60647,2278551,,,,,,,CHICAGO COMMONS ASSOCIATION,HUMBOLDT PARK,,,,,Nilda Vargas,Yes,No,Yes,"2629IT(Child Care IT Center), 3401PS(HS Collaboration with C",,,,,,,,,
1466,chapin_dfss_providers_2011_070212.csv,CHICAGO COMMONS ASSOCIATION TOTS EXPRESS LEARNING CENTER,1705 E 87TH ST ,60617,7218687,,,,,,,CHICAGO COMMONS ASSOCIATION,CALUMET HEIGHTS,,,,,Clara Cureton,Yes,No,No,,,,,,,,,,
1467,chapin_dfss_providers_2011_070212.csv,CHICAGO COMMONS ASSOCIATION V & J DAY CARE CENTER,1 E 113THK ST ,60628,7854393,,,,,,,CHICAGO COMMONS ASSOCIATION,ROSELAND,,,,,Reaver Barlow-Bell,Yes,No,No,,,,,,,,,,
1468,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS ALDRIDGE, IRA F.",630 E 131ST ST ,60827,5355614,,,,,,,CHICAGO PUBLIC SCHOOLS,RIVERDALE,,,,,Mr. Vincent Payne,Yes,No,No,,,,,,,,,,
1469,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS ALTGELD, JOHN P.",7007 S LOOMIS ,60636,5353257,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST ENGLEWOOD,,,,,Mrs. Vera Williams-Willis,Yes,No,No,,,,,,,,,,
1470,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS AZUELA, MARIANO",4707 W MARQUETTE ,60629,5357395,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST LAWN,,,,,Carmen Navarro,Yes,No,No,,,,,,,,,,
1471,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS BARTON, CLARA",7650 S WOLCOTT AVE ,60620,5353260,,,,,,,CHICAGO PUBLIC SCHOOLS,AUBURN GRESHAM,,,,,Mr. Terrence Carter,Yes,No,No,,,,,,,,,,
1472,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS BEETHOVEN, LUDWIG V.",25 W 47TH ST ,60609,5351480,,,,,,,CHICAGO PUBLIC SCHOOLS,GRAND BOULEVARD,,,,,Ms. Dyrice Garner,Yes,No,No,,,,,,,,,,
1473,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS BEIDLER, JACOB",3151 W WALNUT ,60612,5346811,,,,,,,CHICAGO PUBLIC SCHOOLS,EAST GARFIELD PARK,,,,,Ms. Shirley Ewings,Yes,No,No,,,,,,,,,,
1474,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS BETHUNE, MARY MCLEOD",3033 W ARTHINGTON ,60612,5346890,,,,,,,CHICAGO PUBLIC SCHOOLS,EAST GARFIELD PARK,,,,,Ms. Zipporah Hightower,Yes,No,No,,,,,,,,,,
1475,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS BOND, CARRIE JACOBS",7050 S MAY ,60621,5353480,,,,,,,CHICAGO PUBLIC SCHOOLS,ENGLEWOOD,,,,,Mr. Alfonso  Carington,Yes,No,No,,,,,,,,,,
1476,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS BRADWELL, MYRA",7736 S BURNHAM ,60649,5356600,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH SHORE,,,,,Mr. Justin Moore,Yes,No,No,,,,,,,,,,
1477,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS BROWN, RONALD",12607 S UNION ,60628,5355385,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST PULLMAN,,,,,Ms. Gale Baker,Yes,No,No,,,,,,,,,,
1478,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS BRUNSON MATH & SCIENCE, MILTON",932 N CENTRAL ,60651,5349674,,,,,,,CHICAGO PUBLIC SCHOOLS,AUSTIN,,,,,Carol Wilson,Yes,No,No,,,,,,,,,,
1479,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS BURKE, EDMOND",5356 S KING DR ,60615,5351325,,,,,,,CHICAGO PUBLIC SCHOOLS,WASHINGTON PARK,,,,,Ms. Kimberly Ellison,Yes,No,No,,,,,,,,,,
1480,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS CAMERON, DANIEL R.",1234 N MONTICELLO ,60651,5344290,,,,,,,CHICAGO PUBLIC SCHOOLS,HUMBOLDT PARK,,,,,David Kovach,Yes,No,No,,,,,,,,,,
1481,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS CARDENAS, LAZARO",2345 S MILLARD ,60623,5341465,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH LAWNDALE,,,,,Dr. Jeremy Feiwell,Yes,No,No,,,,,,,,,,
1482,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS CARSON, RACHEL",5516 S MAPPLEWOOD AVE ,60629,5359222,,,,,,,CHICAGO PUBLIC SCHOOLS,GAGE PARK,,,,,Javier Arriola-Lopez,Yes,No,No,,,,,,,,,,
1483,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS CATHER, WILLA",2908 W WASHINGTON BLVD ,60612,5346780,,,,,,,CHICAGO PUBLIC SCHOOLS,EAST GARFIELD PARK,,,,,Ms. Hattie B. King,Yes,No,No,,,,,,,,,,
1484,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS CHALMERS, THOMAS",2745 W ROOSEVELT ,60608,5341720,,,,,,,CHICAGO PUBLIC SCHOOLS,NORTH LAWNDALE,,,,,Ms. Patricia Vaughn-Dossiea,Yes,No,No,,,,,,,,,,
1485,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS CHASE ELEMENTARY,2021 N POINT ST ,60647,5344185,,,,,,,CHICAGO PUBLIC SCHOOLS,LOGAN SQUARE,,,,,Ms. Elizabeth Gonzalez,Yes,No,No,,,,,,,,,,
1486,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS CHOPIN, FREDERIC",2450 W RICE ,60622,5344080,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST TOWN,,,,,Ms. Antuanette  Mester,Yes,No,No,,,,,,,,,,
1487,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS CLAREMONT MATH AND SCIENCE ACADEMY,2300 W 64TH ST ,60636,5358110,,,,,,,CHICAGO PUBLIC SCHOOLS,CHICAGO LAWN,,,,,Mrs. Rebecca L.  Stinson,Yes,No,No,,,,,,,,,,
1488,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS COCKRELL, ONEIDA",30 EAST 61ST STREET ,60637,5350798,,,,,,,CHICAGO PUBLIC SCHOOLS,WASHINGTON PARK,,,,,Dr. Joy Pilcher,Yes,No,No,,,,,,,,,,
1489,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS COOPER DUAL LANGUAGE ACADEMY, PETER",1624 W 19TH STREET ,60608,5347205,,,,,,,CHICAGO PUBLIC SCHOOLS,LOWER WEST SIDE,,,,,Ms. Martha  Monrroy,Yes,No,No,,,,,,,,,,
1490,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS CORKERY, DANIEL",2510 S KILDARE AVE ,60623,5341650,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH LAWNDALE,,,,,Bertha Arredondo,Yes,No,No,,,,,,,,,,
1491,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS CURTIS, GEORGE W.",32 EAST 115TH STREET ,60628,5355050,,,,,,,CHICAGO PUBLIC SCHOOLS,ROSELAND,,,,,Mr. Charles H.  Davis,Yes,No,No,,,,,,,,,,
1492,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS DALEY, RICHARD J.",5024 S WOLCOTT AVE ,60609,5359091,,,,,,,CHICAGO PUBLIC SCHOOLS,NEW CITY,,,,,Rhonda Hoskins,Yes,No,No,,,,,,,,,,
1493,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS DAVIS, NATHAN",3014 W 39TH PLACE ,60632,5354540,,,,,,,CHICAGO PUBLIC SCHOOLS,BRIGHTON PARK,,,,,Mr. Santos Gomez,Yes,No,No,,,,,,,,,,
1494,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS DENEEN, CHARLES S.",7240 S WABASH AVE ,60619,5353035,,,,,,,CHICAGO PUBLIC SCHOOLS,GREATER GRAND CROSSING,,,,,Joyce Lockhart-Fisher,Yes,No,No,,,,,,,,,,
1495,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS DEPRIEST, OSCAR",139 S PARKSIDE AVE ,60639,5346800,,,,,,,CHICAGO PUBLIC SCHOOLS,AUSTIN,,,,,Minnie Watson,Yes,No,No,,,,,,,,,,
1496,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS DETT, R. NATHANIEL",2306 WEST MAYPOLE ,60612,5347160,,,,,,,CHICAGO PUBLIC SCHOOLS,NEAR WEST SIDE,,,,,Ms. Deborah J.  Bonner,Yes,No,No,,,,,,,,,,
1497,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS DODGE RENAISSANCE ACADEMY, MARY MAPES",2651 WEST WASHINGTON ,60612,5346640,,,,,,,CHICAGO PUBLIC SCHOOLS,EAST GARFIELD PARK,,,,,Ed. / Debra Moris / Moriarty,Yes,No,No,,,,,,,,,,
1498,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS DOOLITTLE, JAMES R.",535 EAST 35TH STREET ,60653,5351050,,,,,,,CHICAGO PUBLIC SCHOOLS,DOUGLAS,,,,,Ms. Lori A. Lennix,Yes,No,No,,,,,,,,,,
1499,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS DULLES, JOHN FOSTER",6311 SOUTH CALUMET ,60637,5350690,,,,,,,CHICAGO PUBLIC SCHOOLS,GREATER GRAND CROSSING,,,,,Ms. Pamela Creed,Yes,No,No,,,,,,,,,,
1500,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS DVORAK MATH & SCIENCE TECH ACADEMY, ANTON",3615 WEST 16TH ,60623,5341690,,,,,,,CHICAGO PUBLIC SCHOOLS,NORTH LAWNDALE,,,,,Ms. Alma  Thompson,Yes,No,No,,,,,,,,,,
1501,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS EBERHART, JOHN F.",3400 W 65TH PL ,60629,5359190,,,,,,,CHICAGO PUBLIC SCHOOLS,CHICAGO LAWN,,,,,Nneka Gunn,Yes,No,No,,,,,,,,,,
1502,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS EDWARDS, RICHARD",4815 S KARLOV AVE ,60632,5354875,,,,,,,CHICAGO PUBLIC SCHOOLS,ARCHER HEIGHTS,,,,,Mrs. Judith  Sauri,Yes,No,No,,,,,,,,,,
1503,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS ELLINGTON, EDWARD ""DUKE"" K.",243 NORTH PARKSIDE ,60644,5346361,,,,,,,CHICAGO PUBLIC SCHOOLS,AUSTIN,,,,,Ms. Shirley M.  Scott,Yes,No,No,,,,,,,,,,
1504,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS ESMOND ELEMENTARY,1865 WEST MONTVALE ,60643,5352650,,,,,,,CHICAGO PUBLIC SCHOOLS,MORGAN PARK,,,,,Dr. Angela  Tucker,Yes,No,No,,,,,,,,,,
1505,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS FINKL, WILLIAM F.",2332 S WESTERN AVE ,60608,5355850,,,,,,,CHICAGO PUBLIC SCHOOLS,LOWER WEST SIDE,,,,,Mr. Abelino Quintero,Yes,No,No,,,,,,,,,,
1506,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS FISKE, JOHN",6145 SOUTH INGLESIDE ,60637,5350990,,,,,,,CHICAGO PUBLIC SCHOOLS,WOODLAWN,,,,,Ms. Cynthia  Miller,Yes,No,No,,,,,,,,,,
1507,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS FULLER, MELVILLE W.",4214 S ST LAWRENCE ,60653,5351687,,,,,,,CHICAGO PUBLIC SCHOOLS,GRAND BOULEVARD,,,,,Dr. Patricia D.  Kennedy,Yes,No,No,,,,,,,,,,
1508,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS FULTON, ROBERT",5300 S HERMITAGE ,60609,5359000,,,,,,,CHICAGO PUBLIC SCHOOLS,NEW CITY,,,,,Dr. Warletta  Johnson-Brookins,Yes,No,No,,,,,,,,,,
1509,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS FUNSTON, FREDERICK",2010 N CENTRAL PARK ,60647,5344125,,,,,,,CHICAGO PUBLIC SCHOOLS,LOGAN SQUARE,,,,,Ms. Nilma Osiecki,Yes,No,No,,,,,,,,,,
1510,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS GALE COMM. ACAD., STEPHEN F.",1631 W JONQUIL TERRACE ,60626,5342100,,,,,,,CHICAGO PUBLIC SCHOOLS,ROGERS PARK,,,,,Mr. Richard P.  Glass Jr.,Yes,No,No,,,,,,,,,,
1511,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS GARY, JOSEPH E.",3740 W 31ST ST ,60623,5341455,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH LAWNDALE,,,,,Mr. Alberto  Juarez,Yes,No,No,,,,,,,,,,
1512,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS GOLDBLATT, NATHAN R.",4257 W ADAMS ,60624,5346860,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST GARFIELD PARK,,,,,Ms. Yvette R.  Currington,Yes,No,No,,,,,,,,,,
1513,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS GOUDY, WILLIAM C.",5120 N WINTHROP ,60640,5342480,,,,,,,CHICAGO PUBLIC SCHOOLS,UPTOWN,,,,,Pamela S.  Brandt,Yes,No,No,,,,,,,,,,
1514,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS GRAHAM, ALEXANDER",4436 S UNION ,60609,5351308,,,,,,,CHICAGO PUBLIC SCHOOLS,NEW CITY,,,,,Mr. John  Nichols,Yes,No,No,,,,,,,,,,
1515,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS GRESHAM, WALTER Q.",8524 S GREEN ,60620,5353350,,,,,,,CHICAGO PUBLIC SCHOOLS,AUBURN GRESHAM,,,,,Ms. Diedrus U.  Brown,Yes,No,No,,,,,,,,,,
1516,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS GUGGENHEIM, SIMON",7141 S MORGAN ST ,60621,5353587,,,,,,,CHICAGO PUBLIC SCHOOLS,ENGLEWOOD,,,,,Ms. Mary D. McNair,Yes,No,No,,,,,,,,,,
1517,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HALEY, ALEX",11411 S EGGLESTON ,60628,5355345,,,,,,,CHICAGO PUBLIC SCHOOLS,ROSELAND,,,,,Ms. Vaida Williams,Yes,No,No,,,,,,,,,,
1518,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HAMLINE, JOHN H",4747 S BISHOP ST ,60609,5354565,,,,,,,CHICAGO PUBLIC SCHOOLS,NEW CITY,,,,,Valerie Brown,Yes,No,No,,,,,,,,,,
1519,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HAY COMM. ACADEMY, JOHN",1018 N LARAMIE ,60651,5346000,,,,,,,CHICAGO PUBLIC SCHOOLS,AUSTIN,,,,,Ms. Beryl D.  Guy,Yes,No,No,,,,,,,,,,
1520,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HENSON, MATTHEW A.",1326 S AVERS ,60623,5341804,,,,,,,CHICAGO PUBLIC SCHOOLS,NORTH LAWNDALE,,,,,Mr. Robert J.  Pales,Yes,No,No,,,,,,,,,,
1521,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HERBERT, VICTOR",2131 W MONROE ,60612,5347806,,,,,,,CHICAGO PUBLIC SCHOOLS,NEAR WEST SIDE,,,,,Ms. Denise J.  Gillespie,Yes,No,No,,,,,,,,,,
1522,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HIGGINS C.A., THOMAS J.",11710 S MORGAN ,60643,5355625,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST PULLMAN,,,,,Dr. Mabel  Alfred,Yes,No,No,,,,,,,,,,
1523,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HINTON, WILLIAM AUGUSTUS",644 W 71ST STREET ,60621,5353875,,,,,,,CHICAGO PUBLIC SCHOOLS,ENGLEWOOD,,,,,Ms. Pamela  Brunson-Allen,Yes,No,No,,,,,,,,,,
1524,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HOLMES, OLIVER WENDELL",955 W GARFIELD ,60621,5359025,,,,,,,CHICAGO PUBLIC SCHOOLS,ENGLEWOOD,,,,,Ms. Dorothy Susan  Naughton,Yes,No,No,,,,,,,,,,
1525,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HUGHES, LANGSTON",226 W 104TH ST ,60628,5355075,,,,,,,CHICAGO PUBLIC SCHOOLS,ROSELAND,,,,,Anita Muse,Yes,No,No,,,,,,,,,,
1526,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS HURLEY, EDWARD N.",3849 W 69TH PLACE ,60629,5352068,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST LAWN,,,,,Mrs. Dolores  Cupp,Yes,No,No,,,,,,,,,,
1527,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS JENNER ACADEMY OF THE ARTS, EDWARD",1119 N CLEVELAND ,60610,5348440,,,,,,,CHICAGO PUBLIC SCHOOLS,NEAR NORTH SIDE,,,,,Ms. Zelma  Woodson,Yes,No,No,,,,,,,,,,
1528,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS JOHNSON, JAMES WELDON",1504 S ALBANY ,60623,5341833,,,,,,,CHICAGO PUBLIC SCHOOLS,NORTH LAWNDALE,,,,,Ms. Sallie P.   Pinkston,Yes,No,No,,,,,,,,,,
1529,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS JORDAN COMM.,7414 NORTH WOLCOTT ,60626,5342220,,,,,,,CHICAGO PUBLIC SCHOOLS,ROGERS PARK,,,,,Willie  White,Yes,No,No,,,,,,,,,,
1530,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS JUNGMAN, JOSEPH",1746 S MILLER ,60608,5347375,,,,,,,CHICAGO PUBLIC SCHOOLS,LOWER WEST SIDE,,,,,Mrs. Zaida  Hernandez,Yes,No,No,,,,,,,,,,
1531,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS KERSHAW, JOSHUA D.",6450 S LOWE ,60621,5353050,,,,,,,CHICAGO PUBLIC SCHOOLS,ENGLEWOOD,,,,,Mrs. Patricia A.  Johnson,Yes,No,No,,,,,,,,,,
1532,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS KOHN, ALFRED DAVID",10414 S STATE ,60628,5355489,,,,,,,CHICAGO PUBLIC SCHOOLS,ROSELAND,,,,,Ms. Carol  Briggs,Yes,No,No,,,,,,,,,,
1533,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS LAFAYETTE, JEAN DE",2714 W AUGUSTA BLVD ,60622,5344326,,,,,,,CHICAGO PUBLIC SCHOOLS,WEST TOWN,,,,,Mrs. Trisha Shrode,Yes,No,No,,,,,,,,,,
1534,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS LAVIZZO, MILDRED I.",138 W 109TH ST ,60628,5355300,,,,,,,CHICAGO PUBLIC SCHOOLS,ROSELAND,,,,,Mrs.Tracey Stelly,Yes,No,No,,,,,,,,,,
1535,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS LAWNDALE COMM. ACADEMY,3500 W DOUGLAS BLVD ,60623,5341635,,,,,,,CHICAGO PUBLIC SCHOOLS,NORTH LAWNDALE,,,,,Ms. Jeannine M. Wolf,Yes,No,No,,,,,,,,,,
1536,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS LINNE, CARL VON",3221 N SACRAMENTO ,60618,5345262,,,,,,,CHICAGO PUBLIC SCHOOLS,AVONDALE,,,,,Mr. Daniel W.  Rohan,Yes,No,No,,,,,,,,,,
1537,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS LITTLE VILLAGE,2620 S LAWNDALE AVE ,60623,5341880,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH LAWNDALE,,,,,Elsa Carmona,Yes,No,No,,,,,,,,,,
1538,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS LLOYD, HENRY D.",2103 N LAMON AV ,60639,5343070,,,,,,,CHICAGO PUBLIC SCHOOLS,BELMONT CRAGIN,,,,,Dr. Miryam  Assaf-Keller,Yes,No,No,,,,,,,,,,
1539,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MADISON, JAMES",7433 S DORCHESTER ,60619,5350551,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH SHORE,,,,,Dr. Beverly J.  Greene,Yes,No,No,,,,,,,,,,
1540,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MASON, ROSWELL B.",4216 W 19TH ST ,60623,5341530,,,,,,,CHICAGO PUBLIC SCHOOLS,NORTH LAWNDALE,,,,,Ms. Tonya  Tolbert,Yes,No,No,,,,,,,,,,
1541,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MAY COMMUNITY ACADEMY, HORATIO",512 S LAVERGNE ,60644,5346140,,,,,,,CHICAGO PUBLIC SCHOOLS,AUSTIN,,,,,Roger  Lewis,Yes,No,No,,,,,,,,,,
1542,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MAYO, WILLIAM J. & CHARLES H.",249 E 39TH ST ,60653,5351260,,,,,,,CHICAGO PUBLIC SCHOOLS,GRAND BOULEVARD,,,,,Ms. Nadine D.  Dillanado,Yes,No,No,,,,,,,,,,
1543,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MCCLELLAN, GEORGE B.",3527 S WALLACE ,60609,5351732,,,,,,,CHICAGO PUBLIC SCHOOLS,BRIDGEPORT,,,,,Mary E.  Garcia-Humphreys,Yes,No,No,,,,,,,,,,
1544,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MCCORMICK, CYRUS H.",2712 S SAWYER AVE ,60623,5357252,,,,,,,CHICAGO PUBLIC SCHOOLS,SOUTH LAWNDALE,,,,,ms. Virginia S. Rivera,Yes,No,No,,,,,,,,,,
1545,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MCCUTCHEON MAIN, JOHN T.",4846 N SHERIDAN ,60640,5342680,,,,,,,CHICAGO PUBLIC SCHOOLS,UPTOWN,,,,,Mrs. Carol Ann  Lang,Yes,No,No,,,,,,,,,,
1546,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MCDOWELL, MARY E.",1419 E 89TH ST ,60619,5356404,,,,,,,CHICAGO PUBLIC SCHOOLS,CALUMET HEIGHTS,,,,,Dr. Jo La Tanya Easterling-Hood,Yes,No,No,,,,,,,,,,
1547,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MCKAY, FRANCIS M.",6901 S FAIRFIELD AVE ,60629,5359505,,,,,,,CHICAGO PUBLIC SCHOOLS,CHICAGO LAWN,,,,,Mrs. Dawn Prather-Hawk,Yes,No,No,,,,,,,,,,
1548,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MCNAIR ACADEMY CENTER, RONALD E.",4820 W WALTON ,60651,5348980,,,,,,,CHICAGO PUBLIC SCHOOLS,AUSTIN,,,,,Dr. Shirley  Dillard,Yes,No,No,,,,,,,,,,
1549,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MCPHERSON, JAMES B.",4728 N WOLCOTT AV ,60640,5342625,,,,,,,CHICAGO PUBLIC SCHOOLS,LINCOLN SQUARE,,,,,Ms. Carmen A.  Mendoza,Yes,No,No,,,,,,,,,,
1550,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MONROE, JAMES",3651 W SCHUBERT AVE ,60647,5344155,,,,,,,CHICAGO PUBLIC SCHOOLS,LOGAN SQUARE,,,,,Mr. Edwin  Rivera,Yes,No,No,,,,,,,,,,
1551,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS MORGAN, GARRETT A.",8407 S KERFOOT ,60620,5353366,,,,,,,CHICAGO PUBLIC SCHOOLS,AUBURN GRESHAM,,,,,Mrs. Linda E.  Walker,Yes,No,No,,,,,,,,,,
1552,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS MORTON CAREER ACADEMY,431 N TROY ,60612,5346791,,,,,,,CHICAGO PUBLIC SCHOOLS,HUMBOLDT PARK,,,,,Ms. Phyllis L.   McCune,Yes,No,No,,,,,,,,,,
1553,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS N.T.A. (NATIONAL TEACHERS ACADEMY),55 W CERMAK ,60616,5349970,,,,,,,CHICAGO PUBLIC SCHOOLS,NEAR SOUTH SIDE,,,,,Ms. Amy G.  Rome,Yes,No,No,,,,,,,,,,
1554,chapin_dfss_providers_2011_070212.csv,"CHICAGO PUBLIC SCHOOLS NASH, HENRY H.",4837 W ERIE ST ,60644,5346125,,,,,,,CHICAGO PUBLIC SCHOOLS,AUSTIN,,,,,Ms. Tresa D.  Dunbar,Yes,No,No,,,,,,,,,,
1555,chapin_dfss_providers_2011_070212.csv,CHICAGO PUBLIC SCHOOLS NEW FIELD PRIMARY SCHOOL,1707 W MORSE ,60626,5342760,,,,,,,CHICAGO PUBLIC SCHOOLS,ROGERS PARK,,,,,Ms. Blanca A.  Trevino,Yes,No,No,,,,,,,,,,
