"True Id","Id","Source","Site name","Address","Zip","Phone","Fax","Program Name","Length of Day","IDHS Provider ID","Agency","Neighborhood","Funded Enrollment","Program Option","Number per Site EHS","Number per Site HS","Director","Head Start Fund","Eearly Head Start Fund","CC fund","Progmod","Website","Executive Director","Center Director","ECE Available Programs","NAEYC Valid Until","NAEYC Program Id","Email Address","Ounce of Prevention Description","Purple binder service type","Column","Column2"
140060622,2958,"NAEYC_accreditation.csv"," Northwestern University Settlement Association","1400 West Augusta Blvd  ",60642,2787471,,,,,,,,,,,,,,,,,,"http://www.nush.org",,,,04/30/14,587968,,,
140160623,200,"CPS_Early_Childhood_Portal_scrape.csv"," Herzl CPC","1401 S. Hamlin ",,5341751,,"Child Parent Center","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
140160623,201,"CPS_Early_Childhood_Portal_scrape.csv"," Herzl CPC","1401 S. Hamlin ",,5341751,,"Child Parent Center","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
140160623,560,"CPS_Early_Childhood_Portal_scrape.csv"," Herzl CPC","1401 S. Hamlin ",,5341751,,"Head Start","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
140160623,561,"CPS_Early_Childhood_Portal_scrape.csv"," Herzl CPC","1401 S. Hamlin ",,5341751,,"Head Start","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
140160623,895,"CPS_Early_Childhood_Portal_scrape.csv"," Herzl CPC","1401 S. Hamlin ",,5341751,,"Head Start/Child Parent Center","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
140160623,896,"CPS_Early_Childhood_Portal_scrape.csv"," Herzl CPC","1401 S. Hamlin ",,5341751,,"Head Start/Child Parent Center","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
140160623,2563,"ECE Chicago Find a School scrape.csv"," Herzl (CPC)","1401 S. Hamlin ",60623,5341751,,,,,,"North Lawndale",,,,,,,,,,,,,"CPC-FD",,,,,,,
140160623,3173,"purple_binder_early_childhood.csv"," Hull House Association - Lawndale","1401 S Sacramento Drive ",60623,9068600,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
140160623,3306,"purple_binder_early_childhood.csv"," Herzl CPC","1401 S Hamlin Avenue ",60623,5341751,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Parent Center"
140560622,1679,"chapin_dfss_providers_2011_070212.csv","ERIE NEIGHBORHOOD HOUSE CHARTER SCHOOL","1405 N WASHTENAW AVE ",60622,,,,,,,,"ERIE NEIGHBORHOOD HOUSE","WEST TOWN",,,,,,"No","No","No",,,,,,,,,,
140560622,2163,"DFSS_AgencySiteLies_2012.csv","Erie Neighborhood House Charter School","1405 N Washtenaw Ave ",60622,4867234,,,,,,,"Erie Neighborhood House",,,,,,,,,,,"www.eriehouse.org","Celena Roldan",,,,,,,
141460620,562,"CPS_Early_Childhood_Portal_scrape.csv"," Henry Booth House - Taylor Day School","1414 W 87th St ",,2392322,,"Head Start","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
141460620,1754,"chapin_dfss_providers_2011_070212.csv","HENRY BOOTH HOUSE LITTLE HANDS AND FEET II (87TH)","1414 W 87TH STREET ",60620,2392322,,,,,,,"HENRY BOOTH HOUSE","AUBURN GRESHAM",,,,,"Ms. Jackson","Yes","No","No",,,,,,,,,,
141460620,2202,"DFSS_AgencySiteLies_2012.csv","Henry Booth House Little Hands and Feet II (87th)","1414 W 87TH St. ",60620,2392322,,,,,,,"Henry Booth House",,,,,,,,,,,"www.henryboothhouse.org","Scott Perkins","Ms. Jackson ",,,,,,
141460637,941,"CPS_Early_Childhood_Portal_scrape.csv"," Carnegie","1414 E. 61st Pl. ",,5350530,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
141460637,2360,"ECE Chicago Find a School scrape.csv"," Carnegie","1414 E. 61st Pl. ",60637,5350530,,,,,,"Woodlawn",,,,,,,,,,,,,"PFA-REG",,,,,,,
141560637,2783,"ECE Chicago Find a School scrape.csv"," South Shore Academy","1415 E. 70Th St. ",60637,5348690,,,,,,"South Shore",,,,,,,,,,,,,"PFA-REG",,,,,,,
141660201,1334,"IDHS_child_care_provider_list.csv"," Childcare Network
of Evanston","1416 Lake Street,
Evanston",60201,4752661,"(847)
475-2699",,,"7767-4532-7633-003",,,,,,,,,,,,,,,,,,,,,,
141960619,563,"CPS_Early_Childhood_Portal_scrape.csv"," McDowell","1419 E. 89Th ",,5356404,,"Head Start","5-6 hours",,,,,,,,,,,,,,,,,,,,,,,
141960619,1546,"chapin_dfss_providers_2011_070212.csv","CHICAGO PUBLIC SCHOOLS MCDOWELL, MARY E.","1419 E 89TH ST ",60619,5356404,,,,,,,"CHICAGO PUBLIC SCHOOLS","CALUMET HEIGHTS",,,,,"Dr. Jo La Tanya Easterling-Hood","Yes","No","No",,,,,,,,,,
141960619,2040,"DFSS_AgencySiteLies_2012.csv","Chicago Public Schools McDowell, Mary E.","1419 E. 89th St. ",60619,5356404,,,,,,,"Chicago Public Schools",,,,,,,,,,,"www.cps.edu","Paula Cottone","Dr. Jo La Tanya Easterling-Hood",,,,,,
141960619,2652,"ECE Chicago Find a School scrape.csv"," McDowell","1419 E. 89th St. ",60619,5356404,,,,,,"Calumet Heights",,,,,,,,,,,,,"HS-FD",,,,,,,
142060608,564,"CPS_Early_Childhood_Portal_scrape.csv"," Pilsen","1420 W. 17Th St. ",,5347675,,"Head Start","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
142060608,565,"CPS_Early_Childhood_Portal_scrape.csv"," Pilsen","1420 W. 17Th St. ",,5347675,,"Head Start","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
142060608,942,"CPS_Early_Childhood_Portal_scrape.csv"," Pilsen","1420 W. 17Th St. ",,5347675,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
142060608,943,"CPS_Early_Childhood_Portal_scrape.csv"," Pilsen","1420 W. 17Th St. ",,5347675,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
142060608,1566,"chapin_dfss_providers_2011_070212.csv","CHICAGO PUBLIC SCHOOLS PILSEN COMM. ACADEMY","1420 W 17TH STREET ",60608,5347675,,,,,,,"CHICAGO PUBLIC SCHOOLS","LOWER WEST SIDE",,,,,"Dr. Adel M.  Ali","Yes","No","No",,,,,,,,,,
142060608,2060,"DFSS_AgencySiteLies_2012.csv","Chicago Public Schools Pilsen Comm. Academy","1420 W. 17th Street ",60608,5347675,,,,,,,"Chicago Public Schools",,,,,,,,,,,"www.cps.edu","Paula Cottone","Dr. Adel M. Ali",,,,,,
142060608,2725,"ECE Chicago Find a School scrape.csv"," Pilsen","1420 W. 17Th St. ",60608,5347675,,,,,,"Lower West Side",,,,,,,,,,,,,"HS-HD",,,,,,,
142060610,202,"CPS_Early_Childhood_Portal_scrape.csv"," Ferguson CPC","1420 N. Hudson ",,5348580,,"Child Parent Center","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
142060610,897,"CPS_Early_Childhood_Portal_scrape.csv"," Ferguson CPC","1420 N. Hudson ",,5348580,,"Head Start/Child Parent Center","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
142060610,2505,"ECE Chicago Find a School scrape.csv"," Ferguson CPC","1420 N. Hudson ",60610,5348580,,,,,,"Near North Side",,,,,,,,,,,,,"CPC-FD",,,,,,,
142060610,3304,"purple_binder_early_childhood.csv"," Ferguson CPC","1420 N Hudson Avenue ",60610,5348580,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Parent Center"
142060613,944,"CPS_Early_Childhood_Portal_scrape.csv"," Blaine","1420 W. Grace ",,5345750,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
142060613,1316,"CPS_Early_Childhood_Portal_scrape.csv"," Blaine","1420 W. Grace ",,5345750,,"Tuition Based Preschool","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
142060613,2331,"ECE Chicago Find a School scrape.csv"," Blaine","1420 W. Grace ",60613,5345750,,,,,,"Lake View",,,,,,,,,,,,,"TB",,,,,,,
142060613,2332,"ECE Chicago Find a School scrape.csv"," Blaine","1420 W. Grace ",60613,5345750,,,,,,"Lake View",,,,,,,,,,,,,"PFA-REG",,,,,,,
142060623,2022,"DFSS_AgencySiteLies_2012.csv","Chicago Public Schools Johnson, James Weldon","1420 S. Albany ",60623,5341829,,,,,,,"Chicago Public Schools",,,,,,,,,,,"www.cps.edu","Paula Cottone","Ms. Alice F. Henry",,,,,,
142060623,2587,"ECE Chicago Find a School scrape.csv"," Johnson","1420 S. Albany ",60623,5341829,,,,,,"North Lawndale",,,,,,,,,,,,,"HS-HD",,,,,,,
142260651,1691,"chapin_dfss_providers_2011_070212.csv","ERIE NEIGHBORHOOD HOUSE FCCH-MARIA BAUTISTA SITE","1422 N CENTRAL AVE ",60651,4322213,,,,,,,"ERIE NEIGHBORHOOD HOUSE","AUSTIN",,,,,"Cynthia Suarez","No","Yes","No","5678IP(EHS Collaboration Enhanced Home IP), 5813IT(Child Car",,,,,,,,,
142360660,945,"CPS_Early_Childhood_Portal_scrape.csv"," Peirce","1423 W. Bryn Mawr ",,5342440,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
142360660,2718,"ECE Chicago Find a School scrape.csv"," Peirce","1423 W. Bryn Mawr ",60660,5342440,,,,,,"Edgewater",,,,,,,,,,,,,"PFA-REG",,,,,,,
142460622,566,"CPS_Early_Childhood_Portal_scrape.csv"," Lozano Bilingual","1424 N. Cleaver ",,5344150,,"Head Start","5-6 hours",,,,,,,,,,,,,,,,,,,,,,,
142460622,946,"CPS_Early_Childhood_Portal_scrape.csv"," Lozano Bilingual","1424 N. Cleaver ",,5344150,,"Prekindergarten For All","5-6 hours",,,,,,,,,,,,,,,,,,,,,,,
142460622,2625,"ECE Chicago Find a School scrape.csv"," Lozano","1424 N. Cleaver ",60622,5344150,,,,,,"West Town",,,,,,,,,,,,,"PFA-REG",,,,,,,
142560651,947,"CPS_Early_Childhood_Portal_scrape.csv"," West Park Acad","1425 N. Tripp ",,5344940,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
142560651,2834,"ECE Chicago Find a School scrape.csv"," West Park Acad","1425 N. Tripp ",60651,5344940,,,,,,"Humboldt Park",,,,,,,,,,,,,"PFA-REG",,,,,,,
143160610,2926,"NAEYC_accreditation.csv"," Immaculate Conception","1431 N. North Park Avenue  ",60610,9440304,,,,,,,,,,,,,,,,,,,,,,05/31/15,601502,"ksullivan@icsnorthpark.com",,
143160651,948,"CPS_Early_Childhood_Portal_scrape.csv"," Lewis","1431 N. Leamington ",,5343060,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
143160651,2618,"ECE Chicago Find a School scrape.csv"," Lewis","1431 N. Leamington ",60651,5343060,,,,,,"Austin",,,,,,,,,,,,,"PFA-REG",,,,,,,
143460651,567,"CPS_Early_Childhood_Portal_scrape.csv"," Young","1434 N. Parkside ",,5346200,,"Head Start","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
143460651,1594,"chapin_dfss_providers_2011_070212.csv","CHICAGO PUBLIC SCHOOLS YOUNG, ELLA FLAGG","1434 N PARKSIDE ",60651,5346200,,,,,,,"CHICAGO PUBLIC SCHOOLS","AUSTIN",,,,,"Ms. Crystal Bell","Yes","No","No",,,,,,,,,,
143460651,2088,"DFSS_AgencySiteLies_2012.csv","Chicago Public Schools Young, Ella Flagg","1434 N. Parkside ",60651,5346200,,,,,,,"Chicago Public Schools",,,,,,,,,,,"www.cps.edu","Paula Cottone","Ms. Crystal Bell ",,,,,,
143460651,2860,"ECE Chicago Find a School scrape.csv"," Young","1434 N. Parkside ",60651,5346200,,,,,,"Austin",,,,,,,,,,,,,"HS-HD",,,,,,,
143960657,2873,"NAEYC_accreditation.csv"," Alphonsus Academy & Center for the Arts","1439 West Wellington  ",60657,3484629,,,,,,,,,,,,,,,,,,"http://www.alphonsusacademy.org",,,,01/31/13,338338,"mstanton@alphonsusacademy.org",,
144060608,3220,"purple_binder_early_childhood.csv"," Marcy Newberry Association - Ashland Community Center","1440 S Ashland Avenue ",60608,6662036,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
144160643,949,"CPS_Early_Childhood_Portal_scrape.csv"," Colemon, Johnnie","1441 W. 119th St. ",,5353975,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
144160643,2437,"ECE Chicago Find a School scrape.csv"," Colemon, Johnnie","1441 W. 119th St. ",60643,5353975,,,,,,"West Pullman",,,,,,,,,,,,,"PFA-REG",,,,,,,
144360610,2698,"ECE Chicago Find a School scrape.csv"," Ogden","1443 N. Ogden ",60610,5348110,,,,,,"Near North Side",,,,,,,,,,,,,"TB",,,,,,,
144460622,569,"CPS_Early_Childhood_Portal_scrape.csv"," Peabody","1444 W. Augusta ",,5344170,,"Head Start","5-6 hours",,,,,,,,,,,,,,,,,,,,,,,
144460622,1560,"chapin_dfss_providers_2011_070212.csv","CHICAGO PUBLIC SCHOOLS PEABODY, ELIZABETH","1444 W AUGUSTA BLVD ",60622,5344170,,,,,,,"CHICAGO PUBLIC SCHOOLS","WEST TOWN",,,,,"Mr. Federico  Flores","Yes","No","No",,,,,,,,,,
144460622,2054,"DFSS_AgencySiteLies_2012.csv","Chicago Public Schools Peabody, Elizabeth","1444 W. Augusta Blvd. ",60622,5344170,,,,,,,"Chicago Public Schools",,,,,,,,,,,"www.cps.edu","Paula Cottone","Mr. Federico  Flores",,,,,,
144460622,2716,"ECE Chicago Find a School scrape.csv"," Peabody","1444 W. Augusta ",60622,5344170,,,,,,"West Town",,,,,,,,,,,,,"HS-HD",,,,,,,
144560637,2844,"ECE Chicago Find a School scrape.csv"," Woodlawn T.W.O. Infant Toddler","1445 E. 65th St. ",60637,4931311,,,,,,"Woodlawn",,,,,,,,,,,,,"CP",,,,,,,
144560637,3288,"purple_binder_early_childhood.csv"," Woodlawn T.W.O. Infant Toddler School","1445 E 65th Street ",60637,3245880,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
144960623,31,"CPS_Early_Childhood_Portal_scrape.csv"," Catholic Charities of the Archdiocese of Chicago - Our Lady of Lourdes","1449 S Keeler Ave ",,5213126,,"Child Care","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
144960623,32,"CPS_Early_Childhood_Portal_scrape.csv"," Catholic Charities of the Archdiocese of Chicago - Our Lady of Lourdes","1449 S Keeler Ave ",,5213126,,"Child Care","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
144960623,249,"CPS_Early_Childhood_Portal_scrape.csv"," Catholic Charities - Our Lady of Lourdes","1449 S. Keeler ",,5213126,,"Community Partnerships","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
144960623,570,"CPS_Early_Childhood_Portal_scrape.csv"," Catholic Charities of the Archdiocese of Chicago - Our Lady of Lourdes","1449 S Keeler Ave ",,5213126,,"Head Start","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
144960623,571,"CPS_Early_Childhood_Portal_scrape.csv"," Catholic Charities of the Archdiocese of Chicago - Our Lady of Lourdes","1449 S Keeler Ave ",,5213126,,"Head Start","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
144960623,1240,"CPS_Early_Childhood_Portal_scrape.csv"," Catholic Charities of the Archdiocese of Chicago - Our Lady of Lourdes","1449 S Keeler Ave ",,5213126,,"State Pre-Kindergarten","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
144960623,1241,"CPS_Early_Childhood_Portal_scrape.csv"," Catholic Charities of the Archdiocese of Chicago - Our Lady of Lourdes","1449 S Keeler Ave ",,5213126,,"State Pre-Kindergarten","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
144960623,1439,"chapin_dfss_providers_2011_070212.csv","CATHOLIC CHARITIES OF THE ARCHDIOCESE OF CHICAGO OUR LADY OF LOURDES","1449 S KEELER ",60623,5213126,,,,,,,"CATHOLIC CHARITIES OF THE ARCHDIOCESE OF CHICAGO","NORTH LAWNDALE",,,,,"Deborah O'Brien","Yes","No","Yes","2488IT(Child Care IT Center), 7030PS(HS Collaboration with C",,,,,,,,,
144960623,1933,"DFSS_AgencySiteLies_2012.csv","Catholic Charities of the
Archdiocese of Chicago Our Lady of Lourdes","1449 S. Keeler ",60623,5213126,,,,,,,"Catholic Charities of the
Archdiocese of Chicago",,,,,,,,,,,"www.catholiccharities.net","Laura Rios","Deborah O'Brien",,,,,,
144960623,2373,"ECE Chicago Find a School scrape.csv"," Catholic Charities-Our Lady of Lourdes","1449 S. Keeler ",60623,5213126,,,,,,"North Lawndale",,,,,,,,,,,,,"CP",,,,,,,
144960623,2374,"ECE Chicago Find a School scrape.csv"," Catholic Charities-Our Lady of Lourdes I/T","1449 S. Keeler ",60623,5213126,,,,,,"North Lawndale",,,,,,,,,,,,,"CP",,,,,,,
144960623,3242,"purple_binder_early_childhood.csv"," Our Lady of Lourdes Early Childhood Center","1449 S Keeler Avenue ",60623,5213126,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
146060643,950,"CPS_Early_Childhood_Portal_scrape.csv"," Shoop","1460 W. 112Th St. ",,5352715,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
146060643,2770,"ECE Chicago Find a School scrape.csv"," Shoop","1460 W. 112Th St. ",60643,5352715,,,,,,"Morgan Park",,,,,,,,,,,,,"PFA-REG",,,,,,,
150060651,33,"CPS_Early_Childhood_Portal_scrape.csv"," Lutheran Social Services of Illinois - North Austin / LSSI","1500 N Mason Ave ",,2371930,,"Child Care","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
150060651,250,"CPS_Early_Childhood_Portal_scrape.csv"," Lutheran Social Services North Austin","1500 N. Mason ",,2371930,,"Community Partnerships","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
150060651,572,"CPS_Early_Childhood_Portal_scrape.csv"," Lutheran Social Services of Illinois - North Austin / LSSI","1500 N Mason Ave ",,2371930,,"Head Start","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
150060651,1803,"chapin_dfss_providers_2011_070212.csv","LUTHERAN SOCIAL SERVICES OF ILLINOIS NORTH AUSTIN HEAD START","1500 N MASON ",60651,2371930,,,,,,,"LUTHERAN SOCIAL SERVICES OF ILLINOIS","AUSTIN",,,,,"Doris Holden","Yes","No","No","4115IT(Child Care IT Center), 7015PS(HS Collaboration with C",,,,,,,,,
150060651,2226,"DFSS_AgencySiteLies_2012.csv","Lutheran Social Services of Illinois NORTH AUSTIN HEAD START","1500 N. Mason ",60651,2371930,,,,,,,"Lutheran Social Services of Illinois",,,,,,,,,,,"www.lssi.org","John Schnier","Doris Holden",,,,,,
150060651,2629,"ECE Chicago Find a School scrape.csv"," Lutheran Social Services-North Austin","1500 N. Mason ",60651,2371930,,,,,,"Austin",,,,,,,,,,,,,"CP",,,,,,,
150060651,2953,"NAEYC_accreditation.csv"," North Austin Head Start","1500 North Mason  ",60651,2371930,,,,,,,,,,,,,,,,,,,,,,05/31/13,343090,,,
150060651,3213,"purple_binder_early_childhood.csv"," Lutheran Social Services - North Austin","1500 N Mason Avenue ",60651,6354600,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
150160605,3199,"purple_binder_early_childhood.csv"," KinderCare","1501 S State Street ",60605,9131557,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
150160651,35,"CPS_Early_Childhood_Portal_scrape.csv"," Chicago Youth Centers - Mt. Moriah-Taylor / CYC","1501 N Harding Ave ",,2785837,,"Child Care","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
150160651,251,"CPS_Early_Childhood_Portal_scrape.csv"," Chicago Youth Centers Centro Nuestro (Taylor)","1501 N. Harding ",,2785837,,"Community Partnerships","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
150160651,574,"CPS_Early_Childhood_Portal_scrape.csv"," Chicago Youth Centers - Mt. Moriah-Taylor / CYC","1501 N Harding Ave ",,2785837,,"Head Start","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
150160651,1613,"chapin_dfss_providers_2011_070212.csv","CHICAGO YOUTH CENTERS MT. MORIAH-TAYLOR","1501 N HARDING ",60651,2785837,,,,,,,"CHICAGO YOUTH CENTERS","HUMBOLDT PARK",,,,,"Elizabeth Heilbronn","Yes","No","No","7065PS(HS Collaboration with Childcare & PreK)",,,,,,,,,
150160651,2104,"DFSS_AgencySiteLies_2012.csv","Chicago Youth Centers Mt. Moriah-Taylor","1501 N. Harding ",60651,2785837,,,,,,,"Chicago Youth Centers",,,,,,,,,,,"www.chicagoyouthcenters.org","Harry Wells","Elizabeth Heilbronn ",,,,,,
150160651,2402,"ECE Chicago Find a School scrape.csv"," Chicago Youth Centers Centro Nuestro","1501 N. Harding ",60651,2785837,,,,,,"Humboldt Park",,,,,,,,,,,,,"CP",,,,,,,
150160651,3105,"purple_binder_early_childhood.csv"," Chicago Youth Centers - Mt. Moriah-Taylor","1501 N Harding Avenue ",60651,2785837,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
150460620,1870,"chapin_dfss_providers_2011_070212.csv","SALVATION ARMY FCCH-GERALDINE SIVERAND","1504 N LECLAIRE ",60620,8040406,,,,,,,"SALVATION ARMY","AUSTIN",,,,,"Kelli Kemp","No","No","No","5759IP(EHS Collaboration Enhanced Home IP), 5759IT(EHS Enhan",,,,,,,,,
142060623,1528,"chapin_dfss_providers_2011_070212.csv","CHICAGO PUBLIC SCHOOLS JOHNSON, JAMES WELDON","1504 S ALBANY ",60623,5341833,,,,,,,"CHICAGO PUBLIC SCHOOLS","NORTH LAWNDALE",,,,,"Ms. Sallie P.   Pinkston","Yes","No","No",,,,,,,,,,
150860651,1813,"chapin_dfss_providers_2011_070212.csv","MARCY NEWBERRY ASSOCIATION FCCH-MELVIN TURNER","1508 W MONITOR ",60651,,,,,,,,"MARCY NEWBERRY ASSOCIATION","AUSTIN",,,,,,"No","Yes","No","5969IP(EHS Collaboration Enhanced Home IP), 5970IT(Child Car",,,,,,,,,
151260623,1170,"CPS_Early_Childhood_Portal_scrape.csv"," Better Boys Foundation - Better Boys Fndn Family Service","1512 S Pulaski St ",,2779582,,"School Age","PART DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
151260623,1403,"chapin_dfss_providers_2011_070212.csv","BBF FAMILY SERVICES BBF FAMILY SERVICE","1512 S PULASKI ",60623,2779582,,,,,,,"BBF FAMILY SERVICES","NORTH LAWNDALE",,,,,,"No","No","No","2616SA(School Age (SA))",,,,,,,,,
151260623,1921,"DFSS_AgencySiteLies_2012.csv","BBF Family Services BBF Family Service","1512 S. Pulaski ",60623,2779582,,,,,,,"BBF Family Services",,,,,,,,,,,"www.betterboys.org",,,,,,,,
151260623,3045,"purple_binder_early_childhood.csv"," BBF Family Services","1512 S Pulaski Road ",60623,2779582,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
151560607,3253,"purple_binder_early_childhood.csv"," Salvation Army - Child Care","1515 W Monroe Street ",60607,7332533,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
151560622,2855,"ECE Chicago Find a School scrape.csv"," YMCA New City","1515 N. Halsted ",60622,4407272,,,,,,"Near North",,,,,,,,,,,,,"CP",,,,,,,
151860660,951,"CPS_Early_Childhood_Portal_scrape.csv"," Hayt","1518 W. Granville ",,5342040,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
151860660,2551,"ECE Chicago Find a School scrape.csv"," Hayt","1518 W. Granville ",60660,5342040,,,,,,"Edgewater",,,,,,,,,,,,,"PFA-REG",,,,,,,
153060623,3101,"purple_binder_early_childhood.csv"," Chicago Youth Centers - BBR Youth Center","1530 S Hamlin Avenue ",60623,7621140,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
153160640,576,"CPS_Early_Childhood_Portal_scrape.csv"," Henry Booth House - Lakeview Development Center","1531 W Lawrence Ave ",,,,"Head Start","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
153160640,1749,"chapin_dfss_providers_2011_070212.csv","HENRY BOOTH HOUSE LAKEVIEW DEVELOPMENT CENTER","1531 W LAWRENCE ",60640,,,,,,,,"HENRY BOOTH HOUSE","UPTOWN",,,,,,"Yes","No","No",,,,,,,,,,
153160640,2198,"DFSS_AgencySiteLies_2012.csv","Henry Booth House Lakeview Development Center","1531 W Lawrence ",60640,,,,,,,,"Henry Booth House",,,,,,,,,,,"www.henryboothhouse.org","Scott Perkins",,,,,,,
153960623,36,"CPS_Early_Childhood_Portal_scrape.csv"," Marcy Newberry Association - Marcy Center","1539 S Springfield Ave ",,7612300,,"Child Care","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
153960623,37,"CPS_Early_Childhood_Portal_scrape.csv"," Marcy Newberry Association - Marcy Center","1539 S Springfield Ave ",,7612300,,"Child Care","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
153960623,252,"CPS_Early_Childhood_Portal_scrape.csv"," Marcy-Newberry Marcy Center","1539 S. Springfield ",,7622300,,"Community Partnerships","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
153960623,577,"CPS_Early_Childhood_Portal_scrape.csv"," Marcy Newberry Association - Marcy Center","1539 S Springfield Ave ",,7612300,,"Head Start","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
153960623,578,"CPS_Early_Childhood_Portal_scrape.csv"," Marcy Newberry Association - Marcy Center","1539 S Springfield Ave ",,7612300,,"Head Start","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
153960623,1171,"CPS_Early_Childhood_Portal_scrape.csv"," Marcy Newberry Association - Marcy Center","1539 S Springfield Ave ",,7612300,,"School Age","PART DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
153960623,1172,"CPS_Early_Childhood_Portal_scrape.csv"," Marcy Newberry Association - Marcy Center","1539 S Springfield Ave ",,7612300,,"School Age","PART DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
153960623,1242,"CPS_Early_Childhood_Portal_scrape.csv"," Marcy Newberry Association - Marcy Center","1539 S Springfield Ave ",,7612300,,"State Pre-Kindergarten","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
153960623,1243,"CPS_Early_Childhood_Portal_scrape.csv"," Marcy Newberry Association - Marcy Center","1539 S Springfield Ave ",,7612300,,"State Pre-Kindergarten","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
153960623,1820,"chapin_dfss_providers_2011_070212.csv","MARCY NEWBERRY ASSOCIATION MARCY CENTER","1539 S SPRINGFIELD ",60623,7622300,,,,,,,"MARCY NEWBERRY ASSOCIATION","NORTH LAWNDALE",,,,,"Barbara Tucker","Yes","No","Yes","2751IT(Child Care IT Center), 7135PS(HS Collaboration with C",,,,,,,,,
153960623,2234,"DFSS_AgencySiteLies_2012.csv","Marcy Newberry Association Marcy Center","1539 S. Springfield ",60623,7622300,,,,,,,"Marcy Newberry Association",,,,,,,,,,,"www.marcy-newberry.org","Gertrude Ricks","Barbara Tucker ",,,,,,
153960623,2635,"ECE Chicago Find a School scrape.csv"," Marcy Newberry Marcy Center","1539 S. Springfield ",60623,7622300,,,,,,"North Lawndale",,,,,,,,,,,,,"CP",,,,,,,
